price,accommodates average,bedrooms average,bedrooms median,reviews average,reviews median,neighbor list,length
0-100,1.974025974025974,0.9897959183673469,1.0,21.000927643784788,5.0,"['Allston', 'Dorchester', 'East Boston', 'Allston', 'Allston', 'Roxbury', 'Dorchester', 'Brighton', 'Brighton', 'Allston', 'Fenway', 'Mission Hill', 'Allston', 'Brighton', 'Downtown', 'Brighton', 'Mission Hill', 'East Boston', 'Allston', 'Jamaica Plain', 'Allston', 'Jamaica Plain', 'Jamaica Plain', 'Allston', 'Allston', 'Jamaica Plain', 'Brighton', 'Allston', 'East Boston', 'Brighton', 'Dorchester', 'Downtown', 'South Boston', 'Allston', 'Jamaica Plain', 'Brighton', 'Hyde Park', 'Roslindale', 'Allston', 'South Boston', 'Dorchester', 'South Boston', 'Mission Hill', 'West Roxbury', 'Back Bay', 'Allston', 'Brighton', 'Mission Hill', 'Jamaica Plain', 'Jamaica Plain', 'Brighton', 'Dorchester', 'Allston', 'Fenway', 'South Boston', 'South Boston', 'Jamaica Plain', 'East Boston', 'East Boston', 'Allston', 'Allston', 'Allston', 'Allston', 'Roxbury', 'Allston', 'Brighton', 'East Boston', 'Brighton', 'East Boston', 'West End', 'Fenway', 'Brighton', 'Allston', 'Dorchester', 'Jamaica Plain', 'Dorchester', 'Allston', 'Roxbury', 'South Boston', 'Allston', 'Beacon Hill', 'Roxbury', 'Roxbury', 'Allston', 'Allston', 'East Boston', 'Jamaica Plain', 'Fenway', 'Allston', 'Hyde Park', 'Fenway', 'Jamaica Plain', 'Beacon Hill', 'Beacon Hill', 'West Roxbury', 'Back Bay', 'Jamaica Plain', 'Fenway', 'Allston', 'Allston', 'Fenway', 'Dorchester', 'Allston', 'Mission Hill', 'Brighton', 'Roxbury', 'South Boston', 'South End', 'Mission Hill', 'East Boston', 'Fenway', 'Fenway', 'Mission Hill', 'Fenway', 'Allston', 'North End', 'Brighton', 'Dorchester', 'Dorchester', 'East Boston', 'East Boston', 'Mattapan', 'Allston', 'South End', 'Mission Hill', 'Allston', 'Mission Hill', 'Fenway', 'Fenway', 'Hyde Park', 'Mission Hill', 'Dorchester', 'Dorchester', 'Allston', 'South Boston', 'South Boston', 'East Boston', 'Allston', 'Roxbury', 'Brighton', 'South Boston', 'Fenway', 'Downtown', 'Dorchester', 'East Boston', 'East Boston', 'Dorchester', 'Brighton', 'Jamaica Plain', 'Beacon Hill', 'Allston', 'East Boston', 'East Boston', 'Mission Hill', 'Downtown', 'East Boston', 'Downtown', 'Allston', 'Jamaica Plain', 'Fenway', 'Dorchester', 'Allston', 'Dorchester', 'South Boston', 'Dorchester', 'Fenway', 'East Boston', 'Jamaica Plain', 'Allston', 'Jamaica Plain', 'West End', 'Fenway', 'Brighton', 'Dorchester', 'Dorchester', 'Brighton', 'North End', 'Jamaica Plain', 'Dorchester', 'West Roxbury', 'Fenway', 'Fenway', 'Roslindale', 'Fenway', 'Dorchester', 'Allston', 'Allston', 'Back Bay', 'Allston', 'Dorchester', 'Mattapan', 'Jamaica Plain', 'Allston', 'Dorchester', 'Charlestown', 'Beacon Hill', 'Dorchester', 'Mission Hill', 'Allston', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Hyde Park', 'Dorchester', 'Dorchester', 'Allston', 'Fenway', 'Back Bay', 'Roxbury', 'Allston', 'Jamaica Plain', 'Dorchester', 'Allston', 'East Boston', 'Charlestown', 'Allston', 'Allston', 'Brighton', 'Allston', 'South Boston', 'Roslindale', 'Allston', 'Dorchester', 'Mattapan', 'Dorchester', 'East Boston', 'East Boston', 'East Boston', 'Brighton', 'Jamaica Plain', 'Allston', 'South End', 'Mission Hill', 'Allston', 'Jamaica Plain', 'Allston', 'East Boston', 'East Boston', 'Allston', 'Jamaica Plain', 'Roslindale', 'Dorchester', 'Dorchester', 'Brighton', 'Dorchester', 'East Boston', 'Brighton', 'Roxbury', 'Roxbury', 'South End', 'Jamaica Plain', 'Allston', 'Jamaica Plain', 'Allston', 'Roslindale', 'Dorchester', 'Fenway', 'Dorchester', 'Roslindale', 'Dorchester', 'Roslindale', 'Jamaica Plain', 'Jamaica Plain', 'Brighton', 'Dorchester', 'South End', 'Allston', 'Allston', 'Roxbury', 'Mission Hill', 'Roslindale', 'Roxbury', 'Jamaica Plain', 'East Boston', 'Dorchester', 'Dorchester', 'Longwood Medical Area', 'Roxbury', 'Roxbury', 'Jamaica Plain', 'West Roxbury', 'South End', 'Dorchester', 'Dorchester', 'Fenway', 'Downtown', 'Roslindale', 'Brighton', 'Roxbury', 'Allston', 'Allston', 'Dorchester', 'Roxbury', 'Roxbury', 'Longwood Medical Area', 'Brighton', 'Brighton', 'Jamaica Plain', 'Jamaica Plain', 'South Boston', 'Roxbury', 'Dorchester', 'Mattapan', 'Roxbury', 'Back Bay', 'Back Bay', 'Hyde Park', 'Allston', 'Allston', 'Jamaica Plain', 'Allston', 'Jamaica Plain', 'Roxbury', 'Dorchester', 'Mission Hill', 'Fenway', 'Back Bay', 'Fenway', 'Roxbury', 'Back Bay', 'Roslindale', 'Dorchester', 'Jamaica Plain', 'Roxbury', 'Allston', 'Fenway', 'Mission Hill', 'Hyde Park', 'Allston', 'South End', 'Jamaica Plain', 'Jamaica Plain', 'Dorchester', 'South End', 'South End', 'Jamaica Plain', 'Dorchester', 'Mission Hill', 'Allston', 'Dorchester', 'Jamaica Plain', 'North End', 'Roslindale', 'Allston', 'Roslindale', 'Dorchester', 'Mission Hill', 'Jamaica Plain', 'Dorchester', 'West End', 'North End', 'Dorchester', 'East Boston', 'Brighton', 'East Boston', 'Fenway', 'Mission Hill', 'Mission Hill', 'Fenway', 'Mission Hill', 'Fenway', 'Mission Hill', 'Brighton', 'Allston', 'Fenway', 'West End', 'Back Bay', 'Allston', 'Brighton', 'Beacon Hill', 'Mission Hill', 'Fenway', 'Beacon Hill', 'Chinatown', 'Jamaica Plain', 'Mattapan', 'Jamaica Plain', 'Jamaica Plain', 'Roslindale', 'Hyde Park', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Brighton', 'Brighton', 'Dorchester', 'Jamaica Plain', 'Allston', 'Brighton', 'Brighton', 'Allston', 'Brighton', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Dorchester', 'East Boston', 'Beacon Hill', 'Roxbury', 'Mission Hill', 'Mission Hill', 'Fenway', 'Fenway', 'Fenway', 'Fenway', 'South End', 'Brighton', 'Brighton', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Fenway', 'South End', 'South End', 'Back Bay', 'South End', 'South End', 'Back Bay', 'Back Bay', 'Brighton', 'Brighton', 'Brighton', 'Allston', 'Back Bay', 'Beacon Hill', 'Allston', 'Allston', 'Dorchester', 'Dorchester', 'Beacon Hill', 'South End', 'Back Bay', 'Bay Village', 'Fenway', 'Beacon Hill', 'Dorchester', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'Jamaica Plain', 'Beacon Hill', 'South Boston', 'Mattapan', 'East Boston', 'North End', 'Dorchester', 'Dorchester', 'East Boston', 'East Boston', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Brighton', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Allston', 'Allston', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Brighton', 'Allston', 'Brighton', 'Brighton', 'Allston', 'North End', 'East Boston', 'South Boston', 'East Boston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Allston', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Brighton', 'Allston', 'Brighton', 'Fenway', 'Fenway', 'Fenway', 'Fenway', 'Roxbury', 'Roxbury', 'South End', 'South End', 'South End', 'Fenway', 'Fenway', 'Fenway', 'Fenway', 'Roxbury', 'Fenway', 'Fenway', 'Fenway', 'South End', 'South End', 'South End', 'South End', 'Bay Village', 'Back Bay', 'South End', 'Fenway', 'South End', 'Fenway', 'Fenway', 'Fenway', 'Back Bay', 'Fenway', 'South End', 'Back Bay', 'Fenway', 'Fenway', 'Jamaica Plain', 'West Roxbury', 'West Roxbury', 'Hyde Park', 'Roslindale', 'Roslindale', 'Roslindale', 'Roslindale', 'Roslindale', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Jamaica Plain', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Roslindale', 'Jamaica Plain', 'Dorchester', 'Dorchester', 'Hyde Park', 'Roslindale', 'Hyde Park', 'Hyde Park', 'Roslindale', 'Hyde Park', 'Hyde Park', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'West Roxbury', 'Roslindale', 'Roslindale', 'West Roxbury', 'Mattapan', 'Dorchester', 'West Roxbury', 'Mattapan', 'Roslindale', 'Roslindale', 'Dorchester', 'Roslindale', 'Dorchester', 'Roslindale', 'Dorchester', 'Jamaica Plain', 'Hyde Park', 'Dorchester', 'Dorchester', 'Dorchester', 'Roslindale', 'West Roxbury', 'Dorchester', 'Dorchester', 'Jamaica Plain', 'Dorchester', 'West Roxbury', 'Hyde Park', 'West Roxbury', 'Roslindale', 'Mattapan', 'Jamaica Plain', 'Hyde Park', 'Jamaica Plain', 'Hyde Park', 'Hyde Park', 'Mattapan', 'Roslindale', 'Roslindale', 'Jamaica Plain', 'West Roxbury', 'Roslindale', 'Roslindale', 'Jamaica Plain', 'Roslindale', 'Jamaica Plain', 'Roslindale', 'Mattapan', 'Hyde Park', 'Jamaica Plain', 'Roslindale', 'Hyde Park', 'Roslindale', 'West Roxbury', 'West Roxbury', 'Roslindale', 'West Roxbury', 'Dorchester', 'Mattapan', 'Mission Hill', 'Jamaica Plain', 'Jamaica Plain', 'Back Bay', 'Fenway', 'Mission Hill', 'Jamaica Plain', 'Mission Hill', 'Roxbury', 'Fenway', 'Jamaica Plain', 'Mission Hill', 'Fenway', 'Jamaica Plain', 'Jamaica Plain', 'Fenway', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Jamaica Plain', 'Mission Hill', 'Jamaica Plain', 'Jamaica Plain', 'Fenway', 'Mission Hill', 'Jamaica Plain', 'Fenway', 'Fenway', 'Mission Hill', 'Jamaica Plain', 'Roxbury', 'Back Bay', 'Mission Hill', 'South End', 'Longwood Medical Area', 'Mission Hill', 'Mission Hill', 'Roxbury', 'Allston', 'Brighton', 'Brighton', 'Allston', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Brighton', 'Brighton', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Mission Hill', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Mission Hill', 'Mission Hill', 'Jamaica Plain', 'Jamaica Plain', 'Mission Hill', 'Dorchester', 'Roxbury', 'Jamaica Plain', 'Roxbury', 'Jamaica Plain', 'Dorchester', 'Jamaica Plain', 'Jamaica Plain', 'Roxbury', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'Roxbury', 'Jamaica Plain', 'Jamaica Plain', 'Roxbury', 'Roxbury', 'Roxbury', 'Roxbury', 'Roxbury', 'Roxbury', 'Dorchester', 'Roxbury', 'Roxbury', 'Roxbury', 'Roxbury', 'Roxbury', 'Roxbury', 'Dorchester', 'Roxbury', 'Roxbury', 'Dorchester', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Mission Hill', 'Roxbury', 'Mission Hill', 'Roxbury', 'Fenway', 'Fenway', 'Mission Hill', 'Fenway', 'Fenway', 'Fenway', 'Allston', 'Back Bay', 'Beacon Hill', 'Mission Hill', 'Brighton', 'West Roxbury', 'Allston', 'Allston', 'Brighton', 'Allston', 'Allston', 'Allston', 'Allston', 'Brighton', 'Allston', 'Roxbury', 'Fenway', 'Roxbury', 'Jamaica Plain', 'Mission Hill', 'Fenway', 'Roxbury', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Allston', 'Brighton', 'Brighton', 'Brighton', 'Beacon Hill', 'West End', 'Fenway', 'Allston', 'Allston', 'Mission Hill', 'Allston', 'Brighton', 'Allston', 'Allston', 'Allston', 'Brighton', 'Brighton', 'Allston', 'Brighton', 'Fenway', 'Allston', 'Brighton', 'Brighton', 'Brighton', 'Brighton', 'Allston', 'Allston', 'Allston', 'Mission Hill', 'Brighton', 'Allston', 'Brighton', 'Allston', 'Allston', 'Brighton', 'Allston', 'Allston', 'Allston', 'Allston', 'Allston', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Beacon Hill', 'South End', 'Beacon Hill', 'Downtown', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'South End', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Back Bay', 'Back Bay', 'Roxbury', 'Roxbury', 'Mattapan', 'South End', 'Fenway', 'Fenway', 'Roxbury', 'Roxbury', 'Fenway', 'Fenway', 'Dorchester', 'Downtown', 'Dorchester', 'Dorchester', 'Dorchester', 'South End', 'South End', 'Dorchester', 'Dorchester', 'Bay Village', 'South End', 'Roxbury', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'South End', 'Dorchester', 'Dorchester', 'Dorchester', 'South End', 'Roxbury', 'Dorchester', 'Roxbury', 'South End', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'South Boston', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester', 'South Boston', 'South Boston', 'Dorchester', 'Dorchester', 'South Boston', 'Dorchester', 'Dorchester', 'South Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'Dorchester', 'North End', 'South Boston', 'North End', 'Downtown', 'South Boston', 'South Boston', 'East Boston', 'Dorchester', 'Dorchester', 'East Boston', 'Dorchester', 'East Boston', 'East Boston', 'East Boston', 'Dorchester', 'North End', 'Dorchester', 'South Boston', 'Dorchester', 'East Boston', 'South Boston', 'Dorchester', 'East Boston', 'Dorchester', 'East Boston', 'South Boston', 'South Boston', 'East Boston', 'Dorchester', 'Fenway', 'East Boston', 'East Boston', 'South Boston', 'East Boston', 'South Boston Waterfront', 'East Boston', 'South Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'North End', 'South Boston', 'East Boston', 'East Boston', 'South Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'East Boston', 'South End', 'Jamaica Plain', 'Roxbury', 'Roxbury', 'Dorchester', 'Allston', 'Allston', 'Jamaica Plain', 'Jamaica Plain', 'Jamaica Plain', 'South Boston', 'Dorchester', 'South End', 'Roxbury', 'Dorchester', 'Fenway', 'Jamaica Plain', 'Fenway', 'Mattapan', 'Jamaica Plain', 'Jamaica Plain', 'Brighton', 'Mattapan', 'Jamaica Plain', 'Jamaica Plain', 'Dorchester', 'Dorchester', 'Jamaica Plain', 'Dorchester', 'Dorchester', 'Brighton', 'Jamaica Plain', 'Roxbury', 'Jamaica Plain', 'Mission Hill', 'Roslindale', 'Charlestown', 'East Boston', 'East Boston', 'Fenway', 'Allston', 'Dorchester', 'East Boston', 'Dorchester', 'Dorchester', 'Dorchester', 'Jamaica Plain', 'Dorchester', 'Dorchester', 'Fenway', 'Mission Hill', 'Fenway', 'Jamaica Plain', 'Dorchester', 'Dorchester', 'Dorchester', 'Dorchester']",1078
